Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"superocean_automatic_36_chronometer_men's_watch","Breitling, Superocean Automatic 36 Chronometer Men's Watch","Silver-tone stainless steel case with a tangerine rubber strap. Uni-directional rotating silver-tone stainless steel bezel. Tangerine dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers in luminescent super-luminova®. Breitling Calibre 17 Automatic movement, based upon ETA 2824-2, containing 25 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant cambered sapphire, glareproofed both side crystal. Screw down crown. Solid case back. Round case shape, case size: 36 mm, case thickness: 12.2 mm. Band width: 18 mm. Fold over clasp. Water resistant at 300 meters / 1000 feet. Functions: date, hour, minute, second, chronometer. Superocean Series. Dive watch style. Watch label: Swiss Made. Breitling Superocean Automatic Chronometer Men's Watch A17377211O1S1.","A17377211O1S1","16673","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-automatic-36-chronometer-mens-watch-a17377211o1s1.jpg?width=546&height=546","12825.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-automatic-36-chronometer-mens-watch-a17377211o1s1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Superocean","Active","TRUE","https://www.jomashop.com/breitling-superocean-automatic-chronometer-mens-watch-a17377211o1s1.html"
"superocean_automatic_36_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-automatic-36-chronometer-mens-watch-a17377211o1s1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"superocean_automatic_36_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-automatic-36-chronometer-mens-watch-a17377211o1s1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"endurance_pro_chronograph_quartz_black_dial_men's_watch","Breitling, Endurance Pro Chronograph Quartz Black Dial Men's Watch","Black composite (Breitlight) case with a yellow rubber strap. Bi-directional rotating black composite (Breitlight) bezel showing 360 degree (compass) markings. Black dial with luminous silver-tone hands and Arabic numeral hour markers. Minute markers. Pulsometer markings around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display between the 4 and 5 o'clock positions. Chronograph - three sub-dials displaying:  60 second, 30 minute and 1/10th of a second. Breitling calibre 82 quartz movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Round case shape. Case size: 44 mm. Case thickness: 12.5 mm. Band width: 22 mm. Tang clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, date, hour, minute, second. Endurance Pro Series. Casual watch style. Watch label: Swiss Made. Breitling Endurance Pro Chronograph Quartz Black Dial Men's Watch X82310A41B1S1.","X82310A41B1S1","10749","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-endurance-pro-chronograph-quartz-black-dial-mens-watch-x82310a41b1s1_1.jpg?width=546&height=546","8268.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-endurance-pro-chronograph-quartz-black-dial-mens-watch-x82310a41b1s1_1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Endurance Pro","Active","TRUE","https://www.jomashop.com/breitling-endurance-pro-black-dial-mens-watch-x82310a41b1s1.html"
"endurance_pro_chronograph_quartz_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-endurance-pro-chronograph-quartz-black-dial-mens-watch-x82310a41b1s1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"endurance_pro_chronograph_quartz_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-endurance-pro-chronograph-quartz-black-dial-mens-watch-x82310a41b1s1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"top_time_shelby_cobra_chronograph_automatic_chronometer_blue_dial_men's_watch","Breitling, Top Time Shelby Cobra Chronograph Automatic Chronometer Blue Dial Men's Watch","Silver-tone stainless steel case with a brown leather strap. Fixed silver-tone stainless steel bezel. Blue dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent see through case back. Round case shape, case size: 41 mm. Fold over clasp with a safety release. Water resistant at 100 meters / 330 feet. Functions: chronograph, column wheel, date, hour, minute, second, chronometer. Additional Info: original box, international warranty card, manual (complete accessories). Top Time Shelby Cobra Series. Luxury watch style. Watch label: Swiss Made. Breitling Top Time Shelby Cobra Chronograph Automatic Chronometer","AB01763A1C1X1","23648","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-shelby-cobra-chronograph-automatic-chronometer-blue-dial-mens-watch-ab01763a1c1x1.jpg?width=546&height=546","18191.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-shelby-cobra-chronograph-automatic-chronometer-blue-dial-mens-watch-ab01763a1c1x1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Top Time","Active","TRUE","https://www.jomashop.com/breitling-top-time-chronograph-automatic-blue-dial-unisex-watch-ab01763a1c1x1.html"
"top_time_shelby_cobra_chronograph_automatic_chronometer_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-shelby-cobra-chronograph-automatic-chronometer-blue-dial-mens-watch-ab01763a1c1x1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"top_time_shelby_cobra_chronograph_automatic_chronometer_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-shelby-cobra-chronograph-automatic-chronometer-blue-dial-mens-watch-ab01763a1c1x1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_silver_dial_men's_watch","Longines, Elegant Automatic Silver Dial Men's Watch","Stainless steel &amp; rose gold case with a polished stainless steel &amp; rose gold bracelet. Fixed bezel. Silver dial. Dial Type: Analog. Date display at the 3 o'clock position. Longines Calibre L619 Automatic movement, based upon ETA 2892-A2, containing 21 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape, case size: 39 mm, case thickness: 8.5 mm. Band width: 20 mm. Push button folding clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Elegant Series. Watch label: Swiss Made. Longines Elegant Automatic Silver Dial Men's Watch L4.910.5.77.7.","L4.910.5.77.7","12182","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-silver-dial-mens-watch-l49105777-l49105777.jpg?width=546&height=546","9371.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-silver-dial-mens-watch-l49105777-l49105777.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-elegant-automatic-silver-dial-mens-watch-l4-910-5-77-7.html"
"elegant_automatic_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-silver-dial-mens-watch-l49105777-l49105777_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-silver-dial-mens-watch-l49105777-l49105777_3.jpg?width=546&height=546","","","","","","","","","","","",""
"defy_el_primero_21_chronograph_automatic_blue_skeletal_dial_titanium_men's_watch","Zenith, Defy El Primero 21 Chronograph Automatic Blue Skeletal Dial Titanium Men's Watch","Grey brushed titanium case with a black rubber with a blue alligator leather inlay strap. Fixed grey brushed titanium bezel. Blue skeletal dial with luminous silver-tone rhodium-plated hands and index hour markers. Vminute markers. 1/100th second markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 60 minute and 12 hour. Zenith Calibre El Primero 9004 Automatic movement, containing 53 Jewels, bitting at 36000 vph, and has a power reserve of approximately 50 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape, case size: 44 mm, case thickness: 14.50 mm. Band width: 23 mm. Titanium double fold over clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, 1/100th of a second, hour, minute, small second, power reserve indicator. Defy El Primero 21 Series. Luxury watch style. Watch label: Swiss Made. Zenith Defy El Primero 21 Chronograph Automatic Blue Skeletal Dial Titanium Men's Watch 95.9002.9004/78.R584.","95.9002.9004/78.R584","40369","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-defy-el-primero-21-chronograph-automatic-blue-skeletal-dial-titanium-mens-watch-95.9002.9004-78.r584--.jpg?width=546&height=546","31053.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-defy-el-primero-21-chronograph-automatic-blue-skeletal-dial-titanium-mens-watch-95.9002.9004-78.r584--.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Zenith, El Primero","Active","TRUE","https://www.jomashop.com/zenith-watch-95-9002-9004-78-r584.html"
"defy_el_primero_21_chronograph_automatic_blue_skeletal_dial_titanium_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-defy-el-primero-21-chronograph-automatic-blue-skeletal-dial-titanium-mens-watch-95.9002.9004-78.r584--_2.jpg?width=546&height=546","","","","","","","","","","","",""
"defy_el_primero_21_chronograph_automatic_blue_skeletal_dial_titanium_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-defy-el-primero-21-chronograph-automatic-blue-skeletal-dial-titanium-mens-watch-95.9002.9004-78.r584--_3.jpg?width=546&height=546","","","","","","","","","","","",""
"master_automatic_diamond_silver_dial_men's_watch","Longines, Master Automatic Diamond Silver Dial Men's Watch","Stainless steel case with a stainless steel bracelet with 18kt yellow gold (cap 200) links. Fixed 18kt yellow gold (cap 200) bezel. Silver dial with gold-tone hands and diamond hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 6 o'clock position. Longines calibre L619 automatic movement, based upon ETA 2892-A2, containing 21 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Pull / push crown. Skeleton case back. Round case shape. Case size: 38 mm. Case thickness: 11 mm. Band width: 20 mm. Band length: 7 inches. Deployment clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Master Series. Dress watch style. Watch label: Swiss Made. Item Variations: L26285777. Longines Master Automatic Diamond Silver Dial Men's Watch L2.628.5.77.7.","L2.628.5.77.7","13138","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-two-tone-men_s-watch-l26285777_1.jpg?width=546&height=546","10106.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-two-tone-men_s-watch-l26285777_1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Master Collection","Active","TRUE","https://www.jomashop.com/longines-watch-l26285777.html"
"master_automatic_diamond_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-two-tone-men_s-watch-l26285777_2_1.jpg?width=546&height=546","","","","","","","","","","","",""
"master_automatic_diamond_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-two-tone-men_s-watch-l26285777_3_1.jpg?width=546&height=546","","","","","","","","","","","",""
"master_automatic_diamond_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-two-tone-men_s-watch-l26285777_4_1.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_diamond_unisex_watch","Longines, Elegant Automatic Diamond Unisex Watch","Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel. Striped silver dial with black hands and diamond hour markers. Dial Type: Analog. Date display at the 3 o'clock position. Longines Calibre L888 Automatic movement, based upon ETA A31.L11, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 37 mm. Band width: 19 mm. Fold over clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Additional Info: dial set with 13 top wesselton vs-si diamonds, for a total of 0.032 cts. Elegant Series. Dress watch style. Watch label: Swiss Made. Longines Elegant Automatic Diamond Unisex Watch L4.810.4.77.6","L4.810.4.77.6","7405","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-diamond-mens-watch-l48104776-l48104776.jpg?width=546&height=546","5696.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-diamond-mens-watch-l48104776-l48104776.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-elegant-diamond-silver-tone-dial-mens-watch-l4-810-4-77-6.html"
"elegant_automatic_diamond_unisex_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-diamond-mens-watch-l48104776-l48104776_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_diamond_unisex_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-diamond-mens-watch-l48104776-l48104776_3.jpg?width=546&height=546","","","","","","","","","","","",""
"pilot_montre_d'aeronef_type_20_automatic_men's_watch","Zenith, Pilot Montre D'aeronef Type 20 Automatic Men's Watch","Bronze case with a brown (nubuck) leather strap. Fixed bronze bezel. Black dial with luminous rose gold cathedral-style hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Zenith calibre Elite 679 automatic movement, based upon Zenith Elite 680, containing 27 Jewels, composed of 126 parts, bitting at 28800 vph, and has a power reserve of approximately 50 hours. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 45 mm. Case thickness: 14.25 mm. Tang clasp. Water resistant at 100 meters / 330 feet. Functions: hour, minute, second. Pilot watch style. Watch label: Swiss Made. Item Variations: 29 2430 679/21 C753, 29-2430-679/21-C753, 29/2430/679/21/C753, 292430679/21C753. Zenith Pilot Montre Daeronef Type 20 Automatic Men's Watch 29.2430.679/21.C753.","29.2430.679/21.C753","23863","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-pilot-montre-d_aeronef-type-20-black-dial-automatic-men_s-watch-29.2430.679-21.c753_4.jpg?width=546&height=546","18356.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-pilot-montre-d_aeronef-type-20-black-dial-automatic-men_s-watch-29.2430.679-21.c753_4.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Zenith, Pilot Montre D'Aeronef Type 20","Active","TRUE","https://www.jomashop.com/zenith-watch-29-2430-679-21-c753.html"
